,Vo,Mo
2725.0,-1019878830802.4454,-2.8781326326882572e+16
2730.0,-1013862463891.2286,-2.861154241320162e+16
2735.0,-1007806016619.527,-2.8440627418161228e+16
2740.0,-1001726653051.272,-2.826906571746386e+16
2745.0,-995641821203.4459,-2.8097349700063348e+16
2750.0,-989569154128.5465,-2.7925976976678476e+16
2755.0,-983526370350.6195,-2.7755447570064092e+16
2760.0,-977531174619.2913,-2.7586261114256268e+16
2765.0,-971601159891.191,-2.7418914088454796e+16
2770.0,-965753711371.4897,-2.725389710904289e+16
2775.0,-960005913366.1769,-2.7091692300926856e+16
2780.0,-954374459618.307,-2.6932770767194596e+16
2785.0,-948875567731.2043,-2.677759017410941e+16
2790.0,-943524898215.621,-2.6626592466593372e+16
2795.0,-938337478630.8875,-2.6480201727464876e+16
2800.0,-933327633217.8533,-2.633882219165637e+16
2805.0,-928508918343.0663,-2.620283642442721e+16
2810.0,-923894063991.137,-2.6072603670258356e+16
2815.0,-919494921458.7219,-2.594845837675885e+16
2820.0,-915322417322.8326,-2.5830708895635868e+16
2825.0,-911386513682.137,-2.5719636360690816e+16
2830.0,-907696174605.4364,-2.5615493740983924e+16
2835.0,-904259338667.7156,-2.551850506579231e+16
2840.0,-901082897410.9778,-2.5428864816767424e+16
2845.0,-898172679533.5831,-2.5346737481752812e+16
2850.0,-895533440586.012,-2.5272257263995084e+16
2855.0,-893168857929.398,-2.5205527939871996e+16
2860.0,-891081530692.8859,-2.5146622857689068e+16
2865.0,-889272984446.7759,-2.509558506955732e+16
2870.0,-887743680292.7986,-2.5052427587923892e+16
2875.0,-886493028062.8562,-2.5017133758045012e+16
2880.0,-885519403313.8243,-2.4989657737585044e+16
2885.0,-884820167807.1777,-2.496992507455849e+16
2890.0,-884391693165.8226,-2.495783337493381e+16
2895.0,-884229387405.0687,-2.495325305134643e+16
2900.0,-884327724040.0555,-2.4956028144520212e+16
2905.0,-884680273478.3009,-2.496597720917578e+16
2910.0,-885279736413.3367,-2.4982894256410264e+16
2915.0,-886117978944.3429,-2.500654974478527e+16
2920.0,-887186069159.0453,-2.5036691612708652e+16
2925.0,-888474314935.2728,-2.5073046345207276e+16
2930.0,-889972302741.9266,-2.5115320068903524e+16
2935.0,-891668937251.2739,-2.5163199669887644e+16
2940.0,-893552481608.0522,-2.521635393012554e+16
2945.0,-895610598234.3458,-2.52744346789862e+16
2950.0,-897830390081.9679,-2.5337077957397908e+16
2955.0,-900198442275.8395,-2.540390519303852e+16
2960.0,-902700864121.9047,-2.547452438581307e+16
2965.0,-905323331480.9907,-2.5548531303658468e+16
2970.0,-908051129535.1836,-2.5625510689425096e+16
2975.0,-910869195993.791,-2.5705037480163764e+16
2980.0,-913762164799.2233,-2.5786678040520452e+16
2985.0,-916714410398.8988,-2.5869991412104516e+16
2990.0,-919710092650.4485,-2.5954530580728756e+16
2995.0,-922733202426.6709,-2.603984376339673e+16
3000.0,-925767607983.6188,-2.6125475716825852e+16
3005.0,-928797102147.3077,-2.621096906907233e+16
3010.0,-931805450358.9591,-2.6295865675384184e+16
3015.0,-934776439593.8868,-2.637970799870884e+16
3020.0,-937693928135.6603,-2.6462040514336852e+16
3025.0,-940541896146.8162,-2.6542411137024556e+16
3030.0,-943304496932.0911,-2.662037266765986e+16
3035.0,-945966108742.2593,-2.6695484255184096e+16
3040.0,-948511386919.8198,-2.6767312868161016e+16
3045.0,-950925316146.9663,-2.6835434769232188e+16
3050.0,-953193262526.8794,-2.6899436984868716e+16
3055.0,-955301025214.631,-2.6958918762412892e+16
3060.0,-957234887312.6357,-2.701349300636506e+16
3065.0,-958981665753.4474,-2.706278768609305e+16
3070.0,-960528759906.12,-2.7106447207520164e+16
3075.0,-961864198659.1588,-2.7144133741822024e+16
3080.0,-962976685751.1512,-2.717552850467232e+16
3085.0,-963855643137.2712,-2.720033298006028e+16
3090.0,-964491252194.6741,-2.721827008312089e+16
3095.0,-964874492582.422,-2.7229085256775132e+16
3100.0,-964997178582.9384,-2.7232547497298176e+16
3105.0,-964851992762.8999,-2.722845030424116e+16
3110.0,-964432516801.9402,-2.721661255042763e+16
3115.0,-963733259346.8635,-2.7196879268008944e+16
3120.0,-962749680756.3186,-2.7169122346767296e+16
3125.0,-961478214605.4517,-2.7133241140984356e+16
3130.0,-959916285822.6295,-2.7089162981265732e+16
3135.0,-958062325332.8319,-2.703684358778246e+16
3140.0,-955915781086.4628,-2.697626738150781e+16
3145.0,-953477125358.4958,-2.690744769020162e+16
3150.0,-950747858210.4718,-2.6830426846109076e+16
3155.0,-947730507016.2603,-2.674527617257751e+16
3160.0,-944428621961.6301,-2.665209585705278e+16
3165.0,-940846767438.7317,-2.6551014708228616e+16
3170.0,-936990509271.3425,-2.6442189795538736e+16
3175.0,-932866397726.0365,-2.6325805969726284e+16
3180.0,-928481946288.1257,-2.6202075263893716e+16
3185.0,-923845606209.2015,-2.6071236175225772e+16
3190.0,-918966736865.7158,-2.593355282849859e+16
3195.0,-913855572005.2568,-2.578931402353818e+16
3200.0,-908523181997.842,-2.5638832169939104e+16
3205.0,-902981432251.528,-2.5482442113538884e+16
3210.0,-897242937993.0206,-2.5320499860311516e+16
3215.0,-891321015654.138,-2.5153381204476944e+16
3220.0,-885229631144.3688,-2.4981480268735156e+16
3225.0,-878983345328.6626,-2.4805207965630904e+16
3230.0,-872597257066.9514,-2.4624990390109732e+16
3235.0,-866086944205.7675,-2.4441267154281404e+16
3240.0,-859468402941.2896,-2.425448967622453e+16
3245.0,-852757985996.7869,-2.4065119435333056e+16
3250.0,-845972340074.018,-2.3873626207173556e+16
3255.0,-839128343043.6538,-2.368048629097769e+16
3260.0,-832243041330.7943,-2.3486180742640212e+16
3265.0,-825333587927.4246,-2.3291193625409524e+16
3270.0,-818417181425.085,-2.3096010289368924e+16
3275.0,-811511006409.6051,-2.290111568935581e+16
3280.0,-804632175499.1117,-2.270699274925459e+16
3285.0,-797797673242.5916,-2.251412077879517e+16
3290.0,-791024302034.9606,-2.2322973947257784e+16
3295.0,-784328630149.4725,-2.2134019816930028e+16
3300.0,-777726941941.1635,-2.194771793783114e+16
3305.0,-771235190237.296,-2.17645185041542e+16
3310.0,-764868950903.95,-2.1584861072119944e+16
3315.0,-758643379561.9766,-2.140917333848629e+16
3320.0,-752573170418.3,-2.123786997875372e+16
3325.0,-746672517176.7412,-2.1071351544055492e+16
3330.0,-740955075993.1039,-2.091000341573759e+16
3335.0,-735433930439.8796,-2.075419481665084e+16
3340.0,-730121558445.636,-2.060427787816922e+16
3345.0,-725029801174.4912,-2.04605867619581e+16
3350.0,-720169833815.8751,-2.032343683565139e+16
3355.0,-715552138267.0745,-2.019312390194371e+16
3360.0,-711186477709.6448,-2.006992348112811e+16
3365.0,-707081873100.6212,-1.9954090147670076e+16
3370.0,-703246581615.4769,-1.9845856921860492e+16
3375.0,-699688077089.4478,-1.9745434717863228e+16
3380.0,-696413032506.7766,-1.9653011849555644e+16
3385.0,-693427304584.5358,-1.956875359547885e+16
3390.0,-690735920491.2648,-1.9492801824033148e+16
3395.0,-688343066734.4948,-1.942527467988023e+16
3400.0,-686252080249.2722,-1.936626633245827e+16
3405.0,-684465441723.9021,-1.931584678763215e+16
3410.0,-682984771207.4169,-1.927406176373473e+16
3415.0,-681810826050.497,-1.924093263345894e+16
3420.0,-680943501231.956,-1.9216456433071304e+16
3425.0,-680381832113.5201,-1.9200605940152732e+16
3430.0,-680123999648.3015,-1.9193329820583424e+16
3435.0,-680167338048.8405,-1.9194552844937616e+16
3440.0,-680508344905.153,-1.92041761740183e+16
3445.0,-681142693734.948,-1.9222077713028616e+16
3450.0,-682065248946.4406,-1.9248112533827516e+16
3455.0,-683270083197.3644,-1.9282113364806976e+16
3460.0,-684750497140.9938,-1.9323891148131436e+16
3465.0,-686499041558.8884,-1.9373235664331344e+16
3470.0,-688507541885.2057,-1.9429916224387584e+16
3475.0,-690767125123.4425,-1.949368242933105e+16
3480.0,-693268249142.4282,-1.9564264996985476e+16
3485.0,-696000734317.2874,-1.964137665488616e+16
3490.0,-698953797457.5132,-1.9724713097741684e+16
3495.0,-702116087944.3578,-1.9813954007243316e+16
3500.0,-705475725990.15,-1.990876413175593e+16
3505.0,-709020342936.3313,-2.000879442354223e+16
3510.0,-712737123522.6604,-2.011368323161406e+16
3515.0,-716612850081.0918,-2.022305754889861e+16
3520.0,-720633948628.2183,-2.0336534312982772e+16
3525.0,-724786536846.0427,-2.04537217601468e+16
3530.0,-729056473950.2769,-2.057422083266459e+16
3535.0,-733429412445.9719,-2.069762663936514e+16
3540.0,-737890851757.9996,-2.082352996910287e+16
3545.0,-742426193695.0459,-2.0951518855970364e+16
3550.0,-747020799658.762,-2.108118019375998e+16
3555.0,-751660049443.2853,-2.121210139530627e+16
3560.0,-756329401383.8401,-2.1343872089899892e+16
3565.0,-761014453511.2759,-2.1476085849089396e+16
3570.0,-765701005265.0884,-2.1608341928243596e+16
3575.0,-770375119227.4489,-2.174024700870682e+16
3580.0,-775023182277.4697,-2.1871416923593e+16
3585.0,-779631965531.9536,-2.2001478349333948e+16
3590.0,-784188682433.2646,-2.213007044493874e+16
3595.0,-788681044362.3832,-2.2256846421413016e+16
3600.0,-793097313192.4176,-2.2381475024836868e+16
3605.0,-797426350252.247,-2.2503641918135444e+16
3610.0,-801657661238.5898,-2.2623050948512748e+16
3615.0,-805781436693.252,-2.2739425289733296e+16
3620.0,-809788587744.8334,-2.2852508450765216e+16
3625.0,-813670776895.1829,-2.29620651445844e+16
3630.0,-817420443706.8357,-2.3067882013082736e+16
3635.0,-821030825317.1307,-2.3169768205983436e+16
3640.0,-824495971767.367,-2.3267555813435016e+16
3645.0,-827810756191.5552,-2.3361100153541344e+16
3650.0,-830970879959.4181,-2.345027991749883e+16
3655.0,-833972872912.0343,-2.353499717624639e+16
3660.0,-836814088866.0148,-2.3615177253591772e+16
3665.0,-839492696594.8922,-2.3690768471703316e+16
3670.0,-842007666526.1373,-2.376174177569523e+16
3675.0,-844358753418.239,-2.3828090244768948e+16
3680.0,-846546475302.4047,-2.388982849794074e+16
3685.0,-848572088986.4818,-2.3946992002754104e+16
3690.0,-850437562425.469,-2.3999636295566204e+16
3695.0,-852145544265.1215,-2.4047836122058092e+16
3700.0,-853699330864.4563,-2.409168450659864e+16
3705.0,-855102831101.1968,-2.413129175904225e+16
3710.0,-856360529262.1476,-2.416678442748264e+16
3715.0,-857477446317.3696,-2.419830420539696e+16
3720.0,-858459099871.7618,-2.4226006801465824e+16
3725.0,-859311463080.1686,-2.4250060780143744e+16
3730.0,-860040922802.5323,-2.427064638078333e+16
3735.0,-860654237262.9805,-2.428795432276038e+16
3740.0,-861158493460.3323,-2.430218460358395e+16
3745.0,-861561064558.3866,-2.4313545296435828e+16
3750.0,-861869567464.5297,-2.432225135302444e+16
3755.0,-862091820786.1338,-2.4328523417100216e+16
3760.0,-862235803337.0702,-2.4332586653495284e+16
3765.0,-862309613352.5853,-2.4334669597153468e+16
3770.0,-862321428559.8862,-2.4335003026308656e+16
3775.0,-862279467242.2423,-2.433381886370057e+16
3780.0,-862191950424.0068,-2.4331349109423244e+16
3785.0,-862067065291.8615,-2.432782480866016e+16
3790.0,-861912929954.7654,-2.432347505719804e+16
3795.0,-861737559632.7054,-2.4318526047261944e+16
3800.0,-861548834352.133,-2.4313200155869516e+16
3805.0,-861354468212.8733,-2.430771507753278e+16
3810.0,-861161980276.9309,-2.4302283002730336e+16
3815.0,-860978667114.4686,-2.42971098431456e+16
3820.0,-860811577026.5038,-2.429239450422252e+16
3825.0,-860667485947.505,-2.4288328205128744e+16
3830.0,-860552875014.8077,-2.4285093845756864e+16
3835.0,-860473909777.2866,-2.428286541998614e+16
3840.0,-860436421004.5571,-2.4281807474111656e+16
3845.0,-860445887050.4624,-2.428207460913593e+16
3850.0,-860507417719.5548,-2.4283811025475572e+16
3855.0,-860625739580.509,-2.4287150108500804e+16
3860.0,-860805182663.8665,-2.4292214053141316e+16
3865.0,-861049668473.7903,-2.429911352557391e+16
3870.0,-861362699237.9537,-2.430794735985073e+16
3875.0,-861747348318.9451,-2.431880228730582e+16
3880.0,-862206251713.643,-2.4331752696664668e+16
3885.0,-862741600570.6124,-2.4346860422882536e+16
3890.0,-863355134656.3696,-2.4364174562760264e+16
3895.0,-864048136697.5671,-2.43837313152788e+16
3900.0,-864821427518.2323,-2.4405553844370452e+16
3905.0,-865675361881.7372,-2.4429652161577836e+16
3910.0,-866609824939.5157,-2.445602302583549e+16
3915.0,-867624229185.8658,-2.4484649857533336e+16
3920.0,-868717511822.4935,-2.451550266414325e+16
3925.0,-869888132447.8892,-2.4548537975012464e+16
3930.0,-871134071003.4355,-2.458369878340204e+16
3935.0,-872452825927.0095,-2.4620914494380864e+16
3940.0,-873841412482.101,-2.466010087767285e+16
3945.0,-875296361244.3932,-2.4701160024947708e+16
3950.0,-876813716738.7476,-2.474398031135618e+16
3955.0,-878389036228.5847,-2.478843636136599e+16
3960.0,-880017388667.9065,-2.4834389019187532e+16
3965.0,-881693353835.6409,-2.488168532434478e+16
3970.0,-883411021684.8741,-2.493015849331043e+16
3975.0,-885163991957.2334,-2.497962790862362e+16
3980.0,-886945374135.7335,-2.502989911755926e+16
3985.0,-888747787836.8267,-2.5080763843191804e+16
3990.0,-890563363771.0271,-2.513200001150441e+16
3995.0,-892383745427.1285,-2.518337179891812e+16
4000.0,-894200091654.8704,-2.523462970517558e+16
4005.0,-896003080334.676,-2.5285510656902296e+16
4010.0,-897782913331.903,-2.5335738147417264e+16
4015.0,-899529322937.9664,-2.5385022418503628e+16
4020.0,-901231580002.3696,-2.543306068989738e+16
4025.0,-902878503958.6335,-2.5479537442222456e+16
4030.0,-904458474943.4955,-2.5524124758998644e+16
4035.0,-905959448202.8435,-2.556648273318194e+16
4040.0,-907368970971.0253,-2.5606259943504356e+16
4045.0,-908674202004.1287,-2.5643094005709732e+16
4050.0,-909861933941.8892,-2.567661220361433e+16
4055.0,-910918618662.436,-2.5706432204626372e+16
4060.0,-911830395773.4,-2.5732162863774764e+16
4065.0,-912583124350.5714,-2.5753405119384772e+16
4070.0,-913162417996.6555,-2.576975298244799e+16
4075.0,-913553683255.1858,-2.5780794620676004e+16
4080.0,-913742161381.5139,-2.5786113537291876e+16
4085.0,-913712973442.2404,-2.578528984375136e+16
4090.0,-913451168683.8741,-2.577790162472289e+16
4095.0,-912941776080.2382,-2.5763526392772824e+16
4100.0,-912169858936.7098,-2.5741742629315628e+16
4105.0,-911120572397.621,-2.5712131407492184e+16
4110.0,-909779223669.2346,-2.5674278091682636e+16
4115.0,-908131334732.4105,-2.5627774107279044e+16
4120.0,-906162707276.318,-2.5572218773136772e+16
4125.0,-903859489540.7622,-2.5507221187887612e+16
4130.0,-901208244714.0763,-2.5432402160151476e+16
4135.0,-898196020497.0002,-2.534739617165263e+16
4140.0,-894810419408.2333,-2.5251853361266244e+16
4145.0,-891039669372.7285,-2.5145441517043948e+16
4150.0,-886872694100.3073,-2.5027848062322228e+16
4155.0,-882299182732.6995,-2.4898782021185504e+16
4160.0,-877309658215.157,-2.475797594793621e+16
4165.0,-871895543837.1093,-2.4605187804894692e+16
4170.0,-866049227385.0319,-2.4440202772814884e+16
4175.0,-859764122357.8701,-2.42628349784043e+16
4180.0,-853034725710.1597,-2.4072929123854508e+16
4185.0,-845856671611.3508,-2.3870362003947444e+16
4190.0,-838226780742.0221,-2.3655043897211304e+16
4195.0,-830143104686.851,-2.34269198187052e+16
4200.0,-821604965027.8489,-2.3185970623243532e+16
4205.0,-812612986787.4781,-2.2932213949172052e+16
4210.0,-803169125918.6589,-2.266570499414521e+16
4215.0,-793276690588.9543,-2.2386537115773036e+16
4220.0,-782940356064.7335,-2.209484225165731e+16
4225.0,-772166173073.2598,-2.17907911553725e+16
4230.0,-760961569605.8308,-2.1474593447350988e+16
4235.0,-749335346215.2675,-2.1146497482176616e+16
4240.0,-737297664943.8904,-2.080679003612843e+16
4245.0,-724860032082.3145,-2.0455795820628028e+16
4250.0,-712035274998.8986,-2.0093876828358748e+16
4255.0,-698837513293.7761,-1.9721431519222664e+16
4260.0,-685282124522.2665,-1.933889385304362e+16
4265.0,-671385704705.5054,-1.8946732175163836e+16
4270.0,-657166023809.0013,-1.8545447960033684e+16
4275.0,-642641976328.7367,-1.813557441673469e+16
4280.0,-627833527083.864,-1.7717674959231078e+16
4285.0,-612761652281.3755,-1.729234154319475e+16
4290.0,-597448275898.88,-1.6860192870705682e+16
4295.0,-581916201430.6964,-1.6421872464103552e+16
4300.0,-566189039058.509,-1.5978046610718942e+16
4305.0,-550291128336.8148,-1.5529402181030452e+16
4310.0,-534247456519.24896,-1.5076644323805924e+16
4315.0,-518083572684.4536,-1.4620494042705344e+16
4320.0,-501825497841.85535,-1.416168565943541e+16
4325.0,-485499631218.0218,-1.370096416911875e+16
4330.0,-469132652968.0478,-1.3239082494776264e+16
4335.0,-452751423640.1603,-1.2776798650184184e+16
4340.0,-436382880840.25275,-1.2314872823712216e+16
4345.0,-420053933681.82886,-1.185406439966517e+16
4350.0,-403791355754.5,-1.139512893781767e+16
4355.0,-387621677487.19727,-1.0938815135867516e+16
4360.0,-371571078896.6063,-1.0485861802760162e+16
4365.0,-355665283770.1708,-1.0036994872497192e+16
4370.0,-339929456324.1227,-9592924487790920.0
4375.0,-324388101309.44025,-9154342181020646.0
4380.0,-309064968432.61224,-8721918176954227.0
4385.0,-293982961831.103,-8296298838115027.0
4390.0,-279164055205.9387,-7878104269794711.0
4395.0,-264629213074.4055,-7467926097777714.0
4400.0,-250398318475.14478,-7066325428154509.0
4405.0,-236490107345.44897,-6673830995426653.0
4410.0,-222922109699.57962,-6290937502538984.0
4415.0,-209710597665.59702,-5918104154461340.0
4420.0,-196870540384.56818,-5555753385428916.0
4425.0,-184415565739.7902,-5204269778927978.0
4430.0,-172357928863.94785,-4863999178957172.0
4435.0,-160708487365.46378,-4535247990906732.0
4440.0,-149476683215.7304,-4218282670410019.5
4445.0,-138670531241.00427,-3913329398580883.0
4450.0,-128296614165.53716,-3620573942129141.5
4455.0,-118360084157.55838,-3340161696988724.0
4460.0,-108864670833.11967,-3072197914188885.5
4465.0,-99812695663.4552,-2816748106434795.0
4470.0,-91205092700.77704,-2573838632996504.5
4475.0,-83041435488.07965,-2343457459112756.5
4480.0,-75319969961.52502,-2125555084507443.2
4485.0,-68037653099.21361,-1920045634071028.2
4490.0,-61190197021.80132,-1726808102394901.8
4495.0,-54772118208.47851,-1545687742662995.0
4500.0,-48776791455.24043,-1376497589372463.0
4505.0,-43196508170.94898,-1219020103468306.0
4510.0,-38022538580.94169,-1073008927750303.6
4515.0,-33245197388.05913,-938190739849465.2
4520.0,-28853912426.429153,-814267189661093.9
4525.0,-24837295833.73843,-700916907850415.0
4530.0,-21183217262.986103,-597797571913082.4
4535.0,-17878878654.48872,-504548016266503.75
4540.0,-14910890092.33001,-420790372944567.25
4545.0,-12265346275.99418,-346132229653056.1
4550.0,-9927903147.67787,-280168792218366.97
4555.0,-7883854228.718035,-222485038827381.8
4560.0,-6118206234.252462,-172657853898819.5
4565.0,-4615753553.373889,-130258129938432.62
4570.0,-3361151202.8431244,-94852826317522.06
4575.0,-2338985885.9449663,-66006974577938.46
4580.0,-1533844813.5923004,-43285620586969.16
4585.0,-930381971.0271112,-26255694606104.07
4590.0,-513381539.3842342,-14487801069063.557
4595.0,-267818206.74294853,-7557920580118.802
4600.0,-178914128.48909187,-5049017354819.287
4605.0,-232192322.28394774,-6552546044114.797
4610.0,-413526308.9453961,-11669852616848.89
4615.0,-709185837.3740448,-20013464732674.316
4620.0,-1105878559.693228,-31208267828630.926
4625.0,-1590787552.4352982,-44892563979741.89
4630.0,-2151604611.528337,-60719011494825.1
4635.0,-2776559283.945671,-78355444199483.77
4640.0,-3454443637.4391923,-97485570446377.2
4645.0,-4174632810.062113,-117809553029718.95
4650.0,-4927101419.732751,-139044472268729.33
4655.0,-5702435947.503485,-160924675467683.1
4660.0,-6491843234.644794,-183202016706501.4
4665.0,-7287155253.181999,-205645991466915.75
4670.0,-8080830323.781484,-228043771001630.0
4675.0,-8865950966.537773,-250200141682803.25
4680.0,-9636218581.609625,-271937354887797.03
4685.0,-10385945168.087072,-293094893302796.2
4690.0,-11110042299.023401,-313529159794473.94
4695.0,-11804007576.256557,-333113095160460.5
4700.0,-12463908790.32838,-351735731116894.1
4705.0,-13086366009.705776,-369301684850171.5
4710.0,-13668531820.752779,-385730601382260.6
4715.0,-14208069936.040483,-400956549889956.06
4720.0,-14703132383.825935,-414927379984240.4
4725.0,-15152335486.009594,-427604043800101.25
4730.0,-15554734825.722256,-438959889573348.4
4735.0,-15909799399.03761,-448979932193180.0
4740.0,-16217385138.265678,-457660106020548.4
4745.0,-16477707986.887878,-465006505053700.3
4750.0,-16691316698.417654,-471034615302803.25
4755.0,-16859065523.279152,-475768544004403.2
4760.0,-16982086939.192923,-479240250063664.7
4765.0,-17061764571.583063,-481488779859081.4
4770.0,-17099706441.234446,-482559512282294.1
4775.0,-17097718666.89754,-482503416616684.8
4780.0,-17057779740.82637,-481376326584337.4
4785.0,-16982015485.40486,-479238233613543.94
4790.0,-16872674789.12898,-476152602099995.8
4795.0,-16732106210.324144,-472185709155757.7
4800.0,-16562735527.144327,-467406011062632.3
4805.0,-16367044302.67343,-461883538372055.25
4810.0,-16147549524.378849,-455689321323572.56
4815.0,-15906784367.797594,-448894846989542.3
4820.0,-15647280125.208261,-441571549296131.44
4825.0,-15371549331.196066,-433790332821041.56
4830.0,-15082070108.48737,-425621131027652.06
4835.0,-14781271749.245743,-417132499364307.8
4840.0,-14471521539.210896,-408391243437053.25
4845.0,-14155112824.6483,-399462082254905.44
4850.0,-13834254315.08113,-390407346349323.4
4855.0,-13511060608.213907,-381286710384341.6
4860.0,-13187543917.341892,-372156959701258.5
4865.0,-12865606975.881678,-363071790082084.6
4870.0,-12547037088.463453,-354081639869350.0
4875.0,-12233501293.297102,-345233553446435.2
4880.0,-11926542596.263693,-336571074962356.75
4885.0,-11627577233.388784,-328134171077836.06
4890.0,-11337892915.019451,-319959181415379.44
4895.0,-11058648002.146063,-312078795314799.94
4900.0,-10790871562.873177,-304522053426844.75
4905.0,-10535464255.039907,-297314372621041.44
4910.0,-10293199979.40578,-290477592639163.1
4915.0,-10064728246.637989,-284030042892411.06
4920.0,-9850577200.543978,-277986627778063.1
4925.0,-9651157239.571505,-272358928879433.16
4930.0,-9466765178.527706,-267155322410993.75
4935.0,-9297588892.729525,-262381110277875.56
4940.0,-9143712387.369413,-258038663135085.97
4945.0,-9005121235.741276,-254127573856088.53
4950.0,-8881708331.100395,-250644819852239.94
4955.0,-8773279898.305786,-247584932723375.16
4960.0,-8679561712.991781,-244940173764937.53
4965.0,-8600205477.815634,-242700713907848.0
4970.0,-8534795307.307703,-240854816723175.0
4975.0,-8482854274.988422,-239389023183995.3
4980.0,-8443850978.690865,-238288336941021.84
4985.0,-8417206082.418059,-237536408936035.06
4990.0,-8402298795.550528,-237115720247315.72
4995.0,-8398473252.781993,-237007762133593.53
5000.0,-8405044760.781315,-237193212316964.22
5005.0,-8421305880.238352,-237652106620285.7
5010.0,-8446532314.633835,-238364005150259.9
5015.0,-8479988579.762153,-239308152293287.88
5020.0,-8520933430.716342,-240463629866825.6
5025.0,-8568625025.702296,-241809502843971.6
5030.0,-8622325808.671392,-243324957143014.7
5035.0,-8681307095.33527,-244989429046325.84
5040.0,-8744853349.642694,-246782725883984.53
5045.0,-8812266140.24625,-248685137686610.28
5050.0,-8882867768.85748,-250677539578774.62
5055.0,-8956004564.67527,-252741484748886.84
5060.0,-9031049841.267002,-254859287893382.38
5065.0,-9107406514.379799,-257014099092243.47
5070.0,-9184509381.155195,-259189968129210.16
5075.0,-9261827063.111307,-261371899323395.38
5080.0,-9338863617.038866,-263545896989317.12
5085.0,-9415159819.6298,-265699001689552.88
5090.0,-9490294133.217932,-267819317488268.78
5095.0,-9563883361.460518,-269896030454775.66
5100.0,-9635583005.127365,-271919418704018.03
5105.0,-9705087329.39172,-273880854295546.0
5110.0,-9772129155.136131,-275772797344095.88
5115.0,-9836479387.798843,-277588782723475.88
5120.0,-9897946298.194983,-279323399771095.7
5125.0,-9956374570.554682,-280972265423280.44
5130.0,-10011644133.731268,-282531991231568.8
5135.0,-10063668792.150047,-284000144727624.25
5140.0,-10112394673.596817,-285375205619300.0
5145.0,-10157798511.388767,-286656517312920.3
5150.0,-10199885778.833996,-287844234267094.94
5155.0,-10238688694.173655,-288939265691510.75
5160.0,-10274264114.417925,-289943216110268.56
5165.0,-10306691336.637987,-290858323313597.44
5170.0,-10336069825.366074,-291687394224313.8
5175.0,-10362516884.789028,-292433739206334.44
5180.0,-10386165294.402262,-293101105342029.94
5185.0,-10407160926.725264,-293693609203348.56
5190.0,-10425660365.571167,-294215669638576.2
5195.0,-10441828543.215567,-294671941092439.3
5200.0,-10455836414.627901,-295067247972126.4
5205.0,-10467858686.71609,-295406520565801.5
5210.0,-10478071620.295326,-295694733013419.0
5215.0,-10486650922.228456,-295936843822209.8
5220.0,-10493769744.90113,-296137739411192.94
5225.0,-10499596809.893192,-296302181160545.2
5230.0,-10504294672.39068,-296434756432720.06
